trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1718,False,"{'a': 0.01, 'e': 0.05820721769499418}",20,9,21.825755529253023,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1719,False,"{'a': 0.01, 'e': 0.05817335660267597}",25,19,12.695231917258294,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1720,False,"{'a': 0.01, 'e': 0.05813953488372093}",20,8,25.571086696466896,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1721,False,"{'a': 0.01, 'e': 0.058105752469494475}",25,15,22.388754284823396,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1722,False,"{'a': 0.01, 'e': 0.05807200929152149}",20,6,21.564254647928113,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1723,False,"{'a': 0.01, 'e': 0.05803830528148578}",20,6,26.32544838422518,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1724,False,"{'a': 0.01, 'e': 0.05800464037122969}",20,12,16.077295022128645,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1725,False,"{'a': 0.01, 'e': 0.057971014492753624}",20,10,19.6056549197814,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1726,False,"{'a': 0.01, 'e': 0.057937427578215524}",20,4,13.010686628548088,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
1727,False,"{'a': 0.01, 'e': 0.05790387955993052}",35,22,24.761078117905125,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1728,False,"{'a': 0.01, 'e': 0.057870370370370364}",30,19,23.28472438425114,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1729,False,"{'a': 0.01, 'e': 0.0578368999421631}",20,10,18.99700076013895,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1730,False,"{'a': 0.01, 'e': 0.057803468208092484}",20,11,16.050851403666215,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1731,False,"{'a': 0.01, 'e': 0.057770075101097634}",25,19,8.920031865942192,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1732,False,"{'a': 0.01, 'e': 0.057736720554272515}",20,13,13.081851129440773,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1733,False,"{'a': 0.01, 'e': 0.05770340450086554}",25,14,21.230532902272103,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1734,False,"{'a': 0.01, 'e': 0.05767012687427912}",25,19,11.807489156922163,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1735,False,"{'a': 0.01, 'e': 0.05763688760806916}",20,9,19.90808706920185,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1736,False,"{'a': 0.01, 'e': 0.0576036866359447}",20,1,22.650211656179614,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
1737,False,"{'a': 0.01, 'e': 0.05757052389176741}",25,10,25.04979063651211,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1738,False,"{'a': 0.01, 'e': 0.057537399309551214}",20,13,13.671702057196795,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1739,False,"{'a': 0.01, 'e': 0.05750431282346176}",25,16,18.468638659674312,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1740,False,"{'a': 0.01, 'e': 0.057471264367816084}",20,2,38.3077988304784,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1741,False,"{'a': 0.01, 'e': 0.05743825387708214}",25,8,33.43230202812641,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1742,False,"{'a': 0.01, 'e': 0.057405281285878296}",25,-14,37.88676956646595,"{0: 38, 1: 0, 2: 0, 3: 0, 4: 1}",0
1743,False,"{'a': 0.01, 'e': 0.05737234652897304}",25,19,9.814676079984611,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1744,False,"{'a': 0.01, 'e': 0.0573394495412844}",20,13,13.322613687997253,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1745,False,"{'a': 0.01, 'e': 0.05730659025787966}",20,8,25.21940579436613,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1746,False,"{'a': 0.01, 'e': 0.0572737686139748}",25,16,16.850702265895624,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1747,False,"{'a': 0.01, 'e': 0.057240984544934176}",20,13,12.919568146004542,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1748,False,"{'a': 0.01, 'e': 0.05720823798627002}",30,18,22.86435001847805,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1749,False,"{'a': 0.01, 'e': 0.05717552887364207}",25,8,7.288265717235791,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
1750,False,"{'a': 0.01, 'e': 0.05714285714285714}",25,-1,5.3717733622812345,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 1}",1
1751,False,"{'a': 0.01, 'e': 0.05711022272986864}",20,15,10.529281911862192,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1752,False,"{'a': 0.01, 'e': 0.05707762557077626}",20,9,21.483962457112295,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1753,False,"{'a': 0.01, 'e': 0.057045065601825436}",25,16,17.46210064580348,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1754,False,"{'a': 0.01, 'e': 0.05701254275940707}",20,11,13.309018369539382,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1755,False,"{'a': 0.01, 'e': 0.05698005698005698}",25,14,-20.363863848179527,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
1756,False,"{'a': 0.01, 'e': 0.056947608200455586}",25,8,23.65651586237638,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1757,False,"{'a': 0.01, 'e': 0.05691519635742743}",25,14,4.909191436220369,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1758,False,"{'a': 0.01, 'e': 0.05688282138794084}",25,13,25.20258680175491,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1759,False,"{'a': 0.01, 'e': 0.05685048322910745}",25,14,21.392777159242794,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1760,False,"{'a': 0.01, 'e': 0.056818181818181816}",20,13,11.687672899805724,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1761,False,"{'a': 0.01, 'e': 0.05678591709256105}",25,16,18.684813569729982,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1762,False,"{'a': 0.01, 'e': 0.056753688989784334}",30,10,26.206071063510084,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
1763,False,"{'a': 0.01, 'e': 0.05672149744753262}",25,7,11.153665890299655,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 0}",1
1764,False,"{'a': 0.01, 'e': 0.056689342403628114}",30,10,40.49871941792785,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1765,False,"{'a': 0.01, 'e': 0.05665722379603399}",25,17,17.981637514679516,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1766,False,"{'a': 0.01, 'e': 0.056625141562853906}",25,13,12.315283869414857,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1767,False,"{'a': 0.01, 'e': 0.05659309564233163}",20,10,9.042864339329508,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1768,False,"{'a': 0.01, 'e': 0.05656108597285068}",25,18,15.944362928620858,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1769,False,"{'a': 0.01, 'e': 0.05652911249293386}",25,4,25.587445815815506,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 0}",1
1770,False,"{'a': 0.01, 'e': 0.05649717514124294}",30,17,12.439615736958162,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1771,False,"{'a': 0.01, 'e': 0.0564652738565782}",20,3,32.88732426455425,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1772,False,"{'a': 0.01, 'e': 0.05643340857787811}",25,11,27.321484682711457,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1773,False,"{'a': 0.01, 'e': 0.05640157924421884}",30,15,15.346030807181723,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1774,False,"{'a': 0.01, 'e': 0.05636978579481397}",20,10,18.729883400625287,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1775,False,"{'a': 0.01, 'e': 0.056338028169014086}",30,20,19.20272629019269,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1776,False,"{'a': 0.01, 'e': 0.0563063063063063}",30,8,17.41541718791459,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 0}",1
1777,False,"{'a': 0.01, 'e': 0.056274620146314014}",25,18,13.860146832257442,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1778,False,"{'a': 0.01, 'e': 0.056242969628796394}",20,6,16.151162429180598,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1779,False,"{'a': 0.01, 'e': 0.056211354693648116}",20,11,17.19180414592621,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1780,False,"{'a': 0.01, 'e': 0.056179775280898875}",25,11,30.489164679357717,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1781,False,"{'a': 0.01, 'e': 0.05614823133071309}",30,7,14.61889007226217,"{0: 21, 1: 0, 2: 1, 3: 1, 4: 0}",1
1782,False,"{'a': 0.01, 'e': 0.05611672278338945}",20,6,28.186959186105543,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1783,False,"{'a': 0.01, 'e': 0.056085249579360626}",30,18,15.187496574668678,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1784,False,"{'a': 0.01, 'e': 0.05605381165919283}",30,17,24.979977368797925,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1785,False,"{'a': 0.01, 'e': 0.05602240896358543}",20,11,18.998661177618402,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1786,False,"{'a': 0.01, 'e': 0.055991041433370664}",25,6,16.647332212286894,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 0}",1
1787,False,"{'a': 0.01, 'e': 0.05595970900951315}",20,13,13.361483488215551,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1788,False,"{'a': 0.01, 'e': 0.055928411633109625}",35,22,22.241470121855148,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1789,False,"{'a': 0.01, 'e': 0.05589714924538848}",20,9,19.975597687609365,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1790,False,"{'a': 0.01, 'e': 0.055865921787709494}",30,13,9.191512434312601,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
1791,False,"{'a': 0.01, 'e': 0.05583472920156337}",30,14,16.268374856475994,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1792,False,"{'a': 0.01, 'e': 0.055803571428571425}",30,19,25.293747465505792,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1793,False,"{'a': 0.01, 'e': 0.055772448410485224}",30,7,33.369305057072296,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
1794,False,"{'a': 0.01, 'e': 0.05574136008918617}",20,13,-0.34721619569360485,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1795,False,"{'a': 0.01, 'e': 0.05571030640668524}",20,7,24.59349406953932,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1796,False,"{'a': 0.01, 'e': 0.05567928730512249}",30,3,50.00820771566509,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
1797,False,"{'a': 0.01, 'e': 0.05564830272676684}",20,13,11.714353179301849,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1798,False,"{'a': 0.01, 'e': 0.05561735261401557}",25,5,37.28706958322062,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1799,False,"{'a': 0.01, 'e': 0.055586436909394105}",20,16,8.524170768383723,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1800,False,"{'a': 0.01, 'e': 0.05555555555555555}",30,12,36.809065752724216,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1801,False,"{'a': 0.01, 'e': 0.05552470849528039}",25,17,16.17574144411728,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1802,False,"{'a': 0.01, 'e': 0.05549389567147614}",20,15,9.380576283162977,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1803,False,"{'a': 0.01, 'e': 0.05546311702717693}",20,12,14.49493485159724,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1804,False,"{'a': 0.01, 'e': 0.05543237250554324}",20,12,14.899373819536898,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1805,False,"{'a': 0.01, 'e': 0.055401662049861494}",25,15,20.4869184239964,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1806,False,"{'a': 0.01, 'e': 0.05537098560354375}",20,10,10.87071163494246,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1807,False,"{'a': 0.01, 'e': 0.05534034311012728}",20,10,18.52634033157538,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1808,False,"{'a': 0.01, 'e': 0.05530973451327433}",20,13,11.542021906391735,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1809,False,"{'a': 0.01, 'e': 0.055279159756771695}",20,4,15.005519852010783,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1810,False,"{'a': 0.01, 'e': 0.055248618784530384}",30,9,39.58773963649125,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1811,False,"{'a': 0.01, 'e': 0.05521811154058531}",20,11,21.137485443954905,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1812,False,"{'a': 0.01, 'e': 0.05518763796909492}",20,13,11.03411843439121,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1813,False,"{'a': 0.01, 'e': 0.05515719801434087}",20,5,27.57906449906803,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1814,False,"{'a': 0.01, 'e': 0.05512679162072767}",20,12,14.138955637398219,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1815,False,"{'a': 0.01, 'e': 0.055096418732782364}",25,18,11.781234777053015,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1816,False,"{'a': 0.01, 'e': 0.05506607929515418}",25,14,20.44519216966063,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1817,False,"{'a': 0.01, 'e': 0.0550357732526142}",20,12,-24.378822329417044,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
1818,False,"{'a': 0.01, 'e': 0.05500550055005501}",25,13,10.767629117085729,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1819,False,"{'a': 0.01, 'e': 0.05497526113249038}",20,8,20.707995181985424,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1820,False,"{'a': 0.01, 'e': 0.054945054945054944}",20,16,8.963461547154107,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1821,False,"{'a': 0.01, 'e': 0.05491488193300384}",35,16,29.32433225260996,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1822,False,"{'a': 0.01, 'e': 0.054884742041712405}",35,25,20.6980475316128,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1823,False,"{'a': 0.01, 'e': 0.05485463521667581}",20,12,15.462740664903981,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1824,False,"{'a': 0.01, 'e': 0.05482456140350877}",25,5,-11.93384340272943,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
1825,False,"{'a': 0.01, 'e': 0.0547945205479452}",25,5,41.71469833400373,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1826,False,"{'a': 0.01, 'e': 0.054764512595837894}",35,19,29.893348175043432,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1827,False,"{'a': 0.01, 'e': 0.05473453749315818}",35,18,28.01833428195152,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1828,False,"{'a': 0.01, 'e': 0.05470459518599562}",30,10,39.89351047684448,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1829,False,"{'a': 0.01, 'e': 0.05467468562055768}",20,16,7.023892772798145,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1830,False,"{'a': 0.01, 'e': 0.0546448087431694}",25,12,26.72755828047009,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1831,False,"{'a': 0.01, 'e': 0.05461496450027308}",30,18,23.145596584017134,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1832,False,"{'a': 0.01, 'e': 0.05458515283842795}",25,14,20.864555611711413,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1833,False,"{'a': 0.01, 'e': 0.05455537370430987}",20,15,4.0790708672076175,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
1834,False,"{'a': 0.01, 'e': 0.05452562704471101}",20,3,28.771497515488107,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1835,False,"{'a': 0.01, 'e': 0.0544959128065395}",25,15,19.07851051787794,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1836,False,"{'a': 0.01, 'e': 0.054466230936819175}",20,3,34.74953786725097,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1837,False,"{'a': 0.01, 'e': 0.05443658138268916}",20,12,14.953760595091149,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1838,False,"{'a': 0.01, 'e': 0.0544069640914037}",25,11,24.73211938196056,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1839,False,"{'a': 0.01, 'e': 0.0543773790103317}",25,14,20.13970437747332,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1840,False,"{'a': 0.01, 'e': 0.05434782608695651}",25,8,20.4546647411092,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1841,False,"{'a': 0.01, 'e': 0.054318305268875614}",25,8,33.658233227344624,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1842,False,"{'a': 0.01, 'e': 0.054288816503800214}",20,12,13.35593306739595,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1843,False,"{'a': 0.01, 'e': 0.05425935973955508}",20,6,23.71138415273043,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1844,False,"{'a': 0.01, 'e': 0.054229934924078085}",30,20,17.885535935815714,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1845,False,"{'a': 0.01, 'e': 0.05420054200542006}",25,9,33.64856640895656,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1846,False,"{'a': 0.01, 'e': 0.05417118093174431}",20,-13,17.509971120558813,"{0: 31, 1: 0, 2: 1, 3: 1, 4: 0}",0
1847,False,"{'a': 0.01, 'e': 0.05414185165132648}",25,11,27.58388470417866,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1848,False,"{'a': 0.01, 'e': 0.05411255411255411}",20,3,23.76726269335736,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
1849,False,"{'a': 0.01, 'e': 0.05408328826392644}",30,7,46.488048581825176,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1850,False,"{'a': 0.01, 'e': 0.05405405405405406}",20,14,12.606298811271673,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1851,False,"{'a': 0.01, 'e': 0.05402485143165856}",20,9,21.029977147735586,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1852,False,"{'a': 0.01, 'e': 0.05399568034557235}",25,17,14.996116201249283,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1853,False,"{'a': 0.01, 'e': 0.05396654074473826}",25,15,18.312126005521293,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1854,False,"{'a': 0.01, 'e': 0.05393743257820928}",25,7,20.682434636416424,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1855,False,"{'a': 0.01, 'e': 0.053908355795148244}",20,0,36.3972741971162,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1856,False,"{'a': 0.01, 'e': 0.05387931034482759}",25,10,28.89693329385785,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1857,False,"{'a': 0.01, 'e': 0.05385029617662897}",20,-10,42.17594178503608,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
1858,False,"{'a': 0.01, 'e': 0.05382131324004305}",25,12,25.488034024215978,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1859,False,"{'a': 0.01, 'e': 0.05379236148466918}",25,15,19.895645014263266,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1860,False,"{'a': 0.01, 'e': 0.05376344086021505}",25,13,13.6126576063931,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1861,False,"{'a': 0.01, 'e': 0.05373455131649651}",30,8,38.059185095958895,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1862,False,"{'a': 0.01, 'e': 0.05370569280343716}",25,13,24.783088092367798,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1863,False,"{'a': 0.01, 'e': 0.05367686527106817}",25,14,20.162975579577537,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1864,False,"{'a': 0.01, 'e': 0.0536480686695279}",30,16,25.276474560438437,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1865,False,"{'a': 0.01, 'e': 0.053619302949061656}",20,10,12.730939338743323,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
1866,False,"{'a': 0.01, 'e': 0.05359056806002144}",30,13,25.332030308876742,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
1867,False,"{'a': 0.01, 'e': 0.05356186395286555}",20,7,26.35333103233706,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1868,False,"{'a': 0.01, 'e': 0.05353319057815846}",25,-7,57.920596359159504,"{0: 32, 1: 0, 2: 0, 3: 0, 4: 0}",0
1869,False,"{'a': 0.01, 'e': 0.05350454788657035}",20,3,33.72190331991606,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1870,False,"{'a': 0.01, 'e': 0.053475935828877004}",20,11,14.403070095351746,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1871,False,"{'a': 0.01, 'e': 0.053447354355959376}",30,20,17.570457653455957,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1872,False,"{'a': 0.01, 'e': 0.05341880341880342}",20,-8,30.063425853762087,"{0: 27, 1: 0, 2: 0, 3: 1, 4: 0}",0
1873,False,"{'a': 0.01, 'e': 0.05339028296849973}",25,7,19.209700312147987,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1874,False,"{'a': 0.01, 'e': 0.053361792956243326}",20,12,15.53358873927219,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1875,False,"{'a': 0.01, 'e': 0.05333333333333334}",30,20,15.127795692148885,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
1876,False,"{'a': 0.01, 'e': 0.053304904051172705}",35,13,37.73037006309018,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1877,False,"{'a': 0.01, 'e': 0.05327650506126798}",25,9,13.414011643778373,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 0}",1
1878,False,"{'a': 0.01, 'e': 0.05324813631522896}",20,16,7.236620279250022,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1879,False,"{'a': 0.01, 'e': 0.0532197977647685}",30,1,56.23650471661309,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 0}",1
1880,False,"{'a': 0.01, 'e': 0.05319148936170213}",30,14,33.044773846662125,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1881,False,"{'a': 0.01, 'e': 0.053163211057947905}",25,13,20.40907501429552,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1882,False,"{'a': 0.01, 'e': 0.053134962805526036}",30,19,21.143293053679916,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1883,False,"{'a': 0.01, 'e': 0.05310674455655868}",20,16,5.317483788957982,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1884,False,"{'a': 0.01, 'e': 0.05307855626326964}",30,21,20.6762843609092,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1885,False,"{'a': 0.01, 'e': 0.05305039787798408}",25,15,16.585231040175923,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1886,False,"{'a': 0.01, 'e': 0.053022269353128315}",20,10,16.631011932954564,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1887,False,"{'a': 0.01, 'e': 0.05299417064122946}",20,14,11.696908697713969,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1888,False,"{'a': 0.01, 'e': 0.05296610169491526}",25,13,22.20642209654765,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1889,False,"{'a': 0.01, 'e': 0.05293806246691371}",20,11,17.435966918192033,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1890,False,"{'a': 0.01, 'e': 0.05291005291005291}",20,10,15.896715543700461,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1891,False,"{'a': 0.01, 'e': 0.052882072977260705}",35,18,29.094245752353135,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1892,False,"{'a': 0.01, 'e': 0.05285412262156448}",25,10,18.25100984899906,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1893,False,"{'a': 0.01, 'e': 0.05282620179609086}",20,9,21.760385588202656,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1894,False,"{'a': 0.01, 'e': 0.05279831045406547}",20,0,40.26125848048823,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1895,False,"{'a': 0.01, 'e': 0.052770448548812667}",20,-1,35.09021242101879,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1896,False,"{'a': 0.01, 'e': 0.05274261603375527}",25,17,18.637356527615378,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1897,False,"{'a': 0.01, 'e': 0.05271481286241434}",25,12,22.178631823887258,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1898,False,"{'a': 0.01, 'e': 0.05268703898840885}",20,1,-5.915009478786779,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 1}",1
1899,False,"{'a': 0.01, 'e': 0.052659294365455495}",35,-1,31.101445993953323,"{0: 34, 1: 0, 2: 1, 3: 1, 4: 0}",1
1900,False,"{'a': 0.01, 'e': 0.05263157894736842}",25,14,23.755189640040314,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
